sample_id,source,track,philosophical_axis,source_id,group_id,upstream_category,upstream_figurative_type,upstream_phrase,upstream_foundation,upstream_label,upstream_annotation,source_url,original_container,original_member,selected_path,sha256,dhash,width,height,format,bytes,entropy,contrast,edge_strength,quality_score,semantic_score,keyword_hits,selection_reason,text_dependency,is_synthetic,rights_status,prior_pilot_sample_id,review_status
PHL1800_HL_0532,HL Dataset,boundary,insufficient_evidence,test_799.png,HL:test_799.png,HL_high_level_descriptions,,,,,the picture is shot in a river；in the lake；on a lake || a boy is going by a boat even as a crane looks on；they are fishing；riding in a canoe || the boy is keen to go boating；they want something to eat for dinner；to relax || A crane near a small boy in a green boat.；A man sitting on top of a green boat on top of water.；Bird stands in the water next to kid sitting in the boat；A boy in green boat in water next to a white bird.；There is a boat next to the boat with the boy. ,,hl_dataset_export\test_images,test_799.png,final_selection_1800/images/hl/PHL1800_HL_0532.png,80670715b4277e92078fa41c3279f35e8e5433147495c5b3e478bcae91b19d76,989698f1a4b4a4b4,500,394,PNG,472579,7.2198,45.5431,37.8717,17.9181,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0533,HL Dataset,boundary,insufficient_evidence,train_1602.png,HL:train_1602.png,HL_high_level_descriptions,,,,,"in a baseball field；in the ground.；the picture is taken from baseball ground || they are playing baseball；they are playing cricket.；they are playing || they are in a match；to win the match.；they are their is our profession || A baseball player trying to catch a ball ；Wide shot of a baseball game that shows pitcher, runner and first baseman.；Some baseball players are about to play some ball. ；During a baseball game a pitcher is throwing a ball while other players wait behind.；A baseball pitcher prepares to throw the ball.",,hl_dataset_export\train_images,train_1602.png,final_selection_1800/images/hl/PHL1800_HL_0533.png,e7279fa21df9b5c867655124de31ab83e8dbc5a7d357d3f88c0ea3aaee1d4258,0b5c744189fce680,640,457,PNG,619385,7.0797,38.0729,26.3711,16.6887,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0534,HL Dataset,boundary,insufficient_evidence,test_340.png,HL:test_340.png,HL_high_level_descriptions,,,,,this is taken in football ground；in the soccer field；on a football field. || he is playing；they are stopping a soccer ball from going into the net；she is playing football. || to win the match；they don't want the other team to score；because she is participating in a championship. || A young person bending over towards a soccer ball.；A goalie stopping a soccer ball from getting to the net.；A woman is playing soccer next to a net on grass.；a goalie getting ready to grab the soccer ball ； goaly in an orange jersey blocking a net,,hl_dataset_export\test_images,test_340.png,final_selection_1800/images/hl/PHL1800_HL_0534.png,9fc8fd0a55f2936d9774cb30bba282a5e011ba84a3ff96987b73e5da5f4f32a4,9e828a9a9aa71048,640,426,PNG,553819,7.1559,54.6363,35.7665,18.3286,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0535,HL Dataset,boundary,insufficient_evidence,train_10444.png,HL:train_10444.png,HL_high_level_descriptions,,,,,"the picture is taking in a ground；on a baseball field；at a baseball field. || they are playing baseball；preparing to hit the ball；they are preparing for a pitch. || they are engaged in a game；baseball game dispute；because they are playing a baseball game. || A man holding a baseball bat standing next to home plate.；A baseball player at home plate with a baseball bat. ；A professional baseball player steps into the batter's box in front of a catcher and umpire.；A baseball player holds the bat while the catcher and the umpire stand behind him on a baseball diamond.；the batter grips his bat and gazes out toward the pitcher's mound, near the bottom of the batter's box, not quite at the plate.",,hl_dataset_export\train_images,train_10444.png,final_selection_1800/images/hl/PHL1800_HL_0535.png,763a49a3dca6d1dd868d5f4828c93b2a1f09d9344c542b27da27acc5aa6c50a6,8e2d745e52525d99,640,480,PNG,517798,6.9169,34.7065,11.5328,15.2545,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0536,HL Dataset,boundary,insufficient_evidence,train_1477.png,HL:train_1477.png,HL_high_level_descriptions,,,,,the picture is taken on the sidewalk.；the picture is taken in the streets.；in the street || the subject is holding a donut.；the subject is holding a donut in his hand.；they are eating a donut || the subject wants to show the donut.；he is going to eat it.；they are hungry || A persons hand with a doughnut held out.；Someone is holding a white donut covered in orange sprinkles.；A white glazed donut with orange and yellow flecks；Hand holding white doughnut with toppings by cement；The chocolate donut has white frosting with orange sprinkles.,,hl_dataset_export\train_images,train_1477.png,final_selection_1800/images/hl/PHL1800_HL_0536.png,fbc2054c9dfa56bcd00a98e2089f982dcef61474bbc97399fe5855b3657bb506,6298a4a4d5d9ef7f,640,427,PNG,456217,7.3743,52.6805,12.576,16.3999,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0537,HL Dataset,boundary,insufficient_evidence,train_5892.png,HL:train_5892.png,HL_high_level_descriptions,,,,,in a forest；in a forest；the picture is shot in the forest || a lady is standing by a tree in a romantic mood；she is posing；she is leaning on a tree || she has gone nostalgic；because she wants to take a professional photo；she's so glad to be there || A girl in the woods wearing a hat and a tie looking up；A woman wearing a blue striped shirt has a tie on as well as a cap as she stands near a tree.；a woman in a suit and cap is standing in a forest；Woman in suit and hat looking up to the sky in the forest.；A girl is dressed in business attire and looking up.,,hl_dataset_export\train_images,train_5892.png,final_selection_1800/images/hl/PHL1800_HL_0537.png,2b6be4919cd2019ce942c07e578e6b936d550139c4ab81596890a4c3913a94b3,9494d21336323230,640,426,PNG,453200,6.5763,56.4129,25.6976,17.2984,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0538,HL Dataset,boundary,insufficient_evidence,train_7108.png,HL:train_7108.png,HL_high_level_descriptions,,,,,in the garden；at the park；in a park || he is playing with disc；he is running.；he is playing with frisbee || he like to play disc；he wants to catch the frisbee.；for fun || A man throwing a white frisbee in a park.；A young Asian male tossing a frisbee in a park ；A young man playing a game while others look on from a park bench.；A man is preparing to catch a frisbee；A man in a yellow shirt catching a frisbee,,hl_dataset_export\train_images,train_7108.png,final_selection_1800/images/hl/PHL1800_HL_0538.png,483b53446f3cfd6150ae62c71cdeb0d3728375b5ad00a6eeb0b39f65e83a10ab,9658f6f23024d745,518,640,PNG,807371,7.4636,44.4662,31.7308,17.8632,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0539,HL Dataset,boundary,insufficient_evidence,train_3852.png,HL:train_3852.png,HL_high_level_descriptions,,,,,on a baseball field.；in a baseball field；the picture was taken at a baseball field. || a young man is about to swing at the ball with the bat.；he is standing with a baseball bat in his hands；the subject is batting. || he is trying to hit the ball to score a run and win the game.；he is about to hit the baseball ball；he wants to hit the ball and run to a base. || a little boy that is standing up with a baseball bat；A man in a baseball uniform waiting to swing his bat.；A baseball player about to swing at a ball.；A baseball player is getting ready to bat the ball.；A baseball player holding a bat and wearing a uniform.,,hl_dataset_export\train_images,train_3852.png,final_selection_1800/images/hl/PHL1800_HL_0539.png,2fb2b3bdbcd7868e77953b0b08dd5a9763c7be149c8143c4b28a7beeb764f7e4,14dbb11ab1e94139,640,575,PNG,743354,7.4603,47.6948,23.1224,17.4741,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0540,HL Dataset,boundary,insufficient_evidence,train_4756.png,HL:train_4756.png,HL_high_level_descriptions,,,,,in the ocean；on the sea.；on a river. || she is surfing；the subject is surfing.；surfing. || for recreation；because she is a professional surfer.；the person is having fun doing some river surfing with friends. || A lady is currently surfing on the small waves. ；there is a female surfer riding in the water；A woman riding on top of a surfboard on a river.；A woman that is on a surfboard in the water.；A woman in a wet suit riding a surfboard in the water.,,hl_dataset_export\train_images,train_4756.png,final_selection_1800/images/hl/PHL1800_HL_0540.png,d05d3adcd6ed077e77255b648aae37a2327abe91ea365233f2345a4c5ee4f8ab,190380704c66172d,640,427,PNG,523717,7.5462,57.2204,19.1527,17.2861,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0541,HL Dataset,boundary,insufficient_evidence,train_5272.png,HL:train_5272.png,HL_high_level_descriptions,,,,,it is taken at the field.；at a baseball field；that's a baseball field || he is catching the ball.；he is catching a ball.；he is engaged in the game || he is stopping his opponent.；he is the catcher for the team.；he loves baseball || A man on a field with a baseball glove.；Male baseball player jumping to catch the baseball. ；A man in green jersey jumping on baseball field.；A man standing on a baseball field holding a catchers mitt.；A baseball player pictured mid-air as he catches the baseball.,,hl_dataset_export\train_images,train_5272.png,final_selection_1800/images/hl/PHL1800_HL_0541.png,5e1a4ba32b6276375efee1fc657e15259768d857495dfa3b6c35d60a7825fed9,65a5232ca32a40f4,614,640,PNG,687430,6.7959,54.2889,15.7053,16.9849,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0542,HL Dataset,boundary,insufficient_evidence,train_5705.png,HL:train_5705.png,HL_high_level_descriptions,,,,,the picture is taken in a race course.；this picture is taken in the ground.；in horse racing field || the horses are running very fast.；they are on the race.；they are playing horse racing || they are going to reach the end point.；they are interested in sports.；it is an official horse racing game || Jockeys in colorful outfits on their horses during a horse race.；A group of men on horses in a race.；There is a horse race that is going I. Right now；many jockeys on horses racing on a track；A group of men riding horses down a race track.,,hl_dataset_export\train_images,train_5705.png,final_selection_1800/images/hl/PHL1800_HL_0542.png,19531349055f6c7dedbb316e157c76ea2ce0032f852c75a4e27b285c77cdbff2,9090a8ae89c5ccb0,640,439,PNG,388926,7.2065,82.0963,29.3891,18.8304,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0543,HL Dataset,boundary,insufficient_evidence,train_6639.png,HL:train_6639.png,HL_high_level_descriptions,,,,,a baseball game；at the baseball stadium.；the picture is taken in the play ground || hitting a ball；he is hitting the ball with his bat.；they are playing cricket || to play the game；he wants to score a home run.；they are playing to win the game || A baseball player is swinging at a ball；A man hitting a baseball with a bat on a field.；A baseball player makes contact with the ball during a swing.；A baseball player swinging a bat on a baseball field.；a man swinging and just missing a baseball ,,hl_dataset_export\train_images,train_6639.png,final_selection_1800/images/hl/PHL1800_HL_0543.png,ceb5a8e702a3c6704839c769b8245b80cc48115b98efe2bd712dc852275c6231,e0d8a4a0a4e0b6b0,640,460,PNG,552010,6.1033,27.5279,10.8622,14.3317,0.0,,ordinary_visually_self_contained_scene_selected_as_overinterpretation_control,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
