actual_format,actual_height,actual_sha256,actual_width,annotation_exists,annotation_item_id,annotation_method,archive_member_found,archive_member_match_method,archive_member_matches_sha256,archive_member_matches_size_crc,archive_resolved_member,caption_shape_ok,csv_item_json_exact,decode_ok,dimensions_match_manifest,extracted_sha256,extracted_source_exists,file_name,filename_pattern_ok,formal_gold,format_matches_manifest,hl_annotation_row_found,hl_upstream_annotation_exact,image_exists,item_json_exists,luma_stddev,mean_luma,reference_coverage,reference_jaccard,review_issues,review_verdict,sample_id,sample_id_matches_filename,selected_matches_extracted_sha256,semantic_risk_reasons,sha256_matches_manifest,source,source_id,track
PNG,427,d629f12ff5a8e8edd0f704da047894bd1afdebdf4c36488d8176bc2b048d1fd2,640,True,F0392,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,d629f12ff5a8e8edd0f704da047894bd1afdebdf4c36488d8176bc2b048d1fd2,True,PHL1800_HL_0390.png,True,False,True,True,True,True,True,64.467,80.029,0.2895,0.0558,,accept,PHL1800_HL_0390,True,True,explicit_visual_uncertainty,True,HL Dataset,train_259.png,positive
PNG,640,534e6f6c97b864bba486d28abfe57dd20c29de327c33953092b124e7d077928d,481,True,F0479,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,534e6f6c97b864bba486d28abfe57dd20c29de327c33953092b124e7d077928d,True,PHL1800_HL_0391.png,True,False,True,True,True,True,True,58.854,120.044,0.2195,0.0431,Incorrect count of people: candidate states four people but image shows three; statues are not people.,revised_after_review,PHL1800_HL_0391,True,True,explicit_visual_uncertainty,True,HL Dataset,train_8226.png,positive
PNG,332,eb1693c377e56bc22cb76d13ee0a5c437b6305097dc10e5dd2bbb941374c1264,500,True,F1501,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,eb1693c377e56bc22cb76d13ee0a5c437b6305097dc10e5dd2bbb941374c1264,True,PHL1800_HL_0392.png,True,False,True,True,True,True,True,66.854,126.019,0.1714,0.037,Incorrect count of people (67 vs. actual ~50-55 visible); bus shelter interior description misstates number of people (2 vs. 1 visible); object list includes unsubstantiated claims about unreadable text/graphics on shelter panels.,revised_after_review,PHL1800_HL_0392,True,True,very_low_overlap_with_HL_human_captions,True,HL Dataset,train_3822.png,positive
PNG,500,32701b0f95ac3f93ec675c9016e811e81ad944c46101be5841237fa751716160,333,True,F1731,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,32701b0f95ac3f93ec675c9016e811e81ad944c46101be5841237fa751716160,True,PHL1800_HL_0393.png,True,False,True,True,True,True,True,52.949,109.793,0.2,0.0385,,accept,PHL1800_HL_0393,True,True,explicit_visual_uncertainty,True,HL Dataset,train_5160.png,positive
PNG,427,df826be2aa1cabcad68f6dd23e3ef68ec2169656f90417b1f4b783a51f49857c,640,True,F1701,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,df826be2aa1cabcad68f6dd23e3ef68ec2169656f90417b1f4b783a51f49857c,True,PHL1800_HL_0394.png,True,False,True,True,True,True,True,49.399,119.226,0.1892,0.0374,Object count for people is inaccurate; some actions and objects are misdescribed.,revise,PHL1800_HL_0394,True,True,precise_count_claim;explicit_visual_uncertainty,True,HL Dataset,train_6418.png,positive
PNG,640,986d312ad2a714e3262b1bb75bbdd01a4c56281a9512c78b8efdcb7cec73e8dc,427,True,F0433,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,986d312ad2a714e3262b1bb75bbdd01a4c56281a9512c78b8efdcb7cec73e8dc,True,PHL1800_HL_0395.png,True,False,True,True,True,True,True,65.445,150.019,0.3396,0.0874,"Incorrect count of pink taxis (3 claimed, 1 visible); overestimated crowd size (67 claimed, ~30-40 visible); misidentified bus destination display (""148.29"" claimed, actual text unclear); unsupported claim of ""three pink taxis"" and ""67 distinct individuals""; inaccurate object descriptions require correction.",revised_after_review,PHL1800_HL_0395,True,True,explicit_visual_uncertainty,True,HL Dataset,train_3365.png,positive
PNG,480,975dcfbb9b72e0cf9b3bd4bcd51fa6f150d4738404dc18b8c7b139ff8fa7d075,640,True,F0658,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,975dcfbb9b72e0cf9b3bd4bcd51fa6f150d4738404dc18b8c7b139ff8fa7d075,True,PHL1800_HL_0396.png,True,False,True,True,True,True,True,48.962,127.055,0.3333,0.0675,"Object count for people is incorrect: candidate claims five distinct people, but image shows six visible pedestrians.",revised_after_review,PHL1800_HL_0396,True,True,explicit_visual_uncertainty,True,HL Dataset,train_8243.png,positive
PNG,640,14bd244a4871cd252cacefa6da067675d94be16a1d1aec2763160259357eb09d,457,True,F1511,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,14bd244a4871cd252cacefa6da067675d94be16a1d1aec2763160259357eb09d,True,PHL1800_HL_0397.png,True,False,True,True,True,True,True,51.19,104.177,0.2609,0.0774,,accept,PHL1800_HL_0397,True,True,explicit_visual_uncertainty,True,HL Dataset,train_1649.png,positive
PNG,480,cb1bc8696e86df9fa09bdbc264d5410021aaf5787c2f5db5154280596eb50026,640,True,F0105,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,cb1bc8696e86df9fa09bdbc264d5410021aaf5787c2f5db5154280596eb50026,True,PHL1800_HL_0398.png,True,False,True,True,True,True,True,94.925,176.848,0.1579,0.0426,,accept,PHL1800_HL_0398,True,True,very_low_overlap_with_HL_human_captions,True,HL Dataset,train_1613.png,positive
PNG,428,89668a8eca3d3c1c3f25213a0befcd26adc76a4ee39244a1ec9ec1256e216ece,640,True,F1465,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,89668a8eca3d3c1c3f25213a0befcd26adc76a4ee39244a1ec9ec1256e216ece,True,PHL1800_HL_0399.png,True,False,True,True,True,True,True,67.774,122.719,0.375,0.0829,"Incorrect count of pedestrians (at least 14 vs. actual ~15-20 visible); inaccurate object details (red circular 'stop' sign is actually a red circular 'no entry' sign with white horizontal bar); missing visual anchors for philosophy interpretations (e.g., 'man in suit walking toward camera' is not a central figure, 'digital billboard showing indistinct figures' is a curved screen with unclear content)",revised_after_review,PHL1800_HL_0399,True,True,precise_count_claim,True,HL Dataset,train_8797.png,positive
PNG,480,3ef2e8931b9f74a2eb9ca065f7754291753c02344b21f9e319f4719fef3ddf5b,640,True,F0580,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,3ef2e8931b9f74a2eb9ca065f7754291753c02344b21f9e319f4719fef3ddf5b,True,PHL1800_HL_0400.png,True,False,True,True,True,True,True,54.152,80.901,0.0732,0.0172,,accept,PHL1800_HL_0400,True,True,very_low_overlap_with_HL_human_captions,True,HL Dataset,train_10796.png,positive
PNG,480,01c537cc185f911a40b9d850eae92a401e77abe91f273a93f5c10f36613cf659,640,True,F0632,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,01c537cc185f911a40b9d850eae92a401e77abe91f273a93f5c10f36613cf659,True,PHL1800_HL_0401.png,True,False,True,True,True,True,True,42.89,127.516,0.2581,0.0457,,accept,PHL1800_HL_0401,True,True,explicit_visual_uncertainty,True,HL Dataset,train_6274.png,positive
PNG,427,80dc8a5509f1765556078e66d2d72756674e6bf67ee34a06c3c33b278789e723,640,True,F0821,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,80dc8a5509f1765556078e66d2d72756674e6bf67ee34a06c3c33b278789e723,True,PHL1800_HL_0402.png,True,False,True,True,True,True,True,60.627,113.636,0.2059,0.0389,,accept,PHL1800_HL_0402,True,True,,True,HL Dataset,train_9528.png,positive
PNG,360,59f72c938ce2f0880043449fbed1d29d7dcd99d814e604ef9f2302276625366b,640,True,F0020,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,59f72c938ce2f0880043449fbed1d29d7dcd99d814e604ef9f2302276625366b,True,PHL1800_HL_0403.png,True,False,True,True,True,True,True,63.372,149.108,0.3542,0.0895,,accept,PHL1800_HL_0403,True,True,precise_count_claim;explicit_visual_uncertainty,True,HL Dataset,train_3959.png,positive
PNG,426,1c345b88f7f6fd4dda935db86cfa85d66169711ba70133433e4eb19c811f53ea,640,True,F0113,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,1c345b88f7f6fd4dda935db86cfa85d66169711ba70133433e4eb19c811f53ea,True,PHL1800_HL_0404.png,True,False,True,True,True,True,True,66.551,115.538,0.3415,0.0725,Object count for human figures is inaccurate; some vehicles and crane details are misdescribed.,revise,PHL1800_HL_0404,True,True,precise_count_claim,True,HL Dataset,train_13082.png,positive
PNG,480,ba7de6d49284433e02f9f98954c92c5ee23e086f8fa0a8bafe26401b597ffc3c,640,True,F0077,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,ba7de6d49284433e02f9f98954c92c5ee23e086f8fa0a8bafe26401b597ffc3c,True,PHL1800_HL_0405.png,True,False,True,True,True,True,True,67.998,137.133,0.2895,0.0621,"Object count for people is inaccurate; the candidate states 'at least 42 distinct individuals' but the image shows approximately 30-35 visible people. The date interpretation 'July 26, 2001' is unsupported; the countdown likely refers to a future Olympic event (e.g., 2012 London Olympics) rather than a past date.",revised_after_review,PHL1800_HL_0405,True,True,explicit_visual_uncertainty,True,HL Dataset,train_1065.png,positive
PNG,640,e1741e703745313be395b295563a2d0153437fecc483120bc97341de6eb9134b,426,True,F0765,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,e1741e703745313be395b295563a2d0153437fecc483120bc97341de6eb9134b,True,PHL1800_HL_0406.png,True,False,True,True,True,True,True,69.684,127.947,0.2683,0.064,"Incorrect count of people: candidate claims five distinct human figures, but only four are visible (three near the signal, one walking toward the church); no person holds an umbrella.",revised_after_review,PHL1800_HL_0406,True,True,explicit_visual_uncertainty,True,HL Dataset,train_12092.png,positive
PNG,640,2e68a7bf8d83426710df9459548db1f544b238d7567b1109dce4007300518650,403,True,F1786,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,2e68a7bf8d83426710df9459548db1f544b238d7567b1109dce4007300518650,True,PHL1800_HL_0407.png,True,False,True,True,True,True,True,68.423,132.529,0.2128,0.0478,,accept,PHL1800_HL_0407,True,True,specific_OCR_claim;precise_count_claim;explicit_visual_uncertainty,True,HL Dataset,train_3072.png,positive
PNG,480,d3eaf52736a9ca2d2b3543c0fd93efb60167c9e2e08d9e996d24c70f0664fb67,640,True,F0733,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,d3eaf52736a9ca2d2b3543c0fd93efb60167c9e2e08d9e996d24c70f0664fb67,True,PHL1800_HL_0408.png,True,False,True,True,True,True,True,66.782,121.605,0.2581,0.0491,"Incorrect count of people (candidate states 14, actual count is 15 distinct individuals visible); candidate incorrectly describes a UPS drop box as mounted on the building wall (it is a standalone unit on the sidewalk); candidate misstates the traffic signal as having amber lights illuminated (no lights are visibly illuminated)",revised_after_review,PHL1800_HL_0408,True,True,specific_OCR_claim;precise_count_claim;explicit_visual_uncertainty,True,HL Dataset,test_667.png,positive
PNG,480,ae611b6527751f54997f968c0f91db7e33589a4933c8f4eda08cec5c78bb8f67,640,True,F0153,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,ae611b6527751f54997f968c0f91db7e33589a4933c8f4eda08cec5c78bb8f67,True,PHL1800_HL_0409.png,True,False,True,True,True,True,True,65.893,110.964,0.3793,0.055,,accept,PHL1800_HL_0409,True,True,explicit_visual_uncertainty,True,HL Dataset,train_2961.png,positive
PNG,640,d7913d85844df67dec5b369eb7c5f19b896610f0af246156d810d245c22cebf5,415,True,F0236,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,d7913d85844df67dec5b369eb7c5f19b896610f0af246156d810d245c22cebf5,True,PHL1800_HL_0410.png,True,False,True,True,True,True,True,57.989,157.862,0.2424,0.0417,"Incorrect count of clock faces (candidate claims four, image shows two); inaccurate action description (clock times are not visually distinct enough to specify 10:10 and 2:50); unsupported claim about 'small signpost with unreadable text' (no such signpost is visible); 'three human figures' count is plausible but not explicitly confirmed by clear visual separation; 'vintage automobile' description is accurate but 'angled toward the right' is not visually verifiable.",revised_after_review,PHL1800_HL_0410,True,True,explicit_visual_uncertainty,True,HL Dataset,train_5911.png,positive
PNG,640,4cbdefe8a814bbdbdbe10f9bd39102d9ddb8cfa1308daca5914971f074bdbfe9,446,True,F0143,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,4cbdefe8a814bbdbdbe10f9bd39102d9ddb8cfa1308daca5914971f074bdbfe9,True,PHL1800_HL_0411.png,True,False,True,True,True,True,True,82.092,152.641,0.3611,0.0769,,accept,PHL1800_HL_0411,True,True,specific_OCR_claim,True,HL Dataset,train_5050.png,positive
PNG,427,ed55b386d928e48b453ff23cd562129d33bc05339cc19340f32c71852ceb1bc5,640,True,F0953,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,ed55b386d928e48b453ff23cd562129d33bc05339cc19340f32c71852ceb1bc5,True,PHL1800_HL_0412.png,True,False,True,True,True,True,True,82.827,81.256,0.2727,0.0523,"action caption claims 'at least three human figures' near right sidewalk, but no people are visible in the image; object caption describes 'two palm trees symmetrically on either side of the church’s front approach', but palm trees are not symmetrically placed (one is on the right, another further right, and one on the left)",revised_after_review,PHL1800_HL_0412,True,True,explicit_visual_uncertainty,True,HL Dataset,train_12083.png,positive
PNG,640,1f613b7e4d1ae6d27fa6f7e305dce3438ce94735136d9ff14fc4ee6b21badcf0,454,True,F1579,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,1f613b7e4d1ae6d27fa6f7e305dce3438ce94735136d9ff14fc4ee6b21badcf0,True,PHL1800_HL_0413.png,True,False,True,True,True,True,True,62.714,114.934,0.4054,0.0987,,accept,PHL1800_HL_0413,True,True,,True,HL Dataset,train_5131.png,positive
PNG,480,59c05bc2f8763f197bbe48472f4fa60ae19db533b9b6e3e23731240ce6b9d582,640,True,F1104,ai_agent_direct_visual_reannotation_after_audit_non_independent,,,,,,True,True,True,True,59c05bc2f8763f197bbe48472f4fa60ae19db533b9b6e3e23731240ce6b9d582,True,PHL1800_HL_0414.png,True,False,True,True,True,True,True,62.522,86.15,0.303,0.0826,Previous fallback annotation described a different image; all semantic annotation fields were replaced after direct inspection of the mapped image.,revised_by_audit_visual_inspection,PHL1800_HL_0414,True,True,,True,HL Dataset,test_261.png,positive
PNG,640,5cbf407538f8c294815f5e874f1328ecc8962d3751a348b1126a818514c08736,427,True,F0410,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,5cbf407538f8c294815f5e874f1328ecc8962d3751a348b1126a818514c08736,True,PHL1800_HL_0415.png,True,False,True,True,True,True,True,53.575,118.169,0.2857,0.0521,,accept,PHL1800_HL_0415,True,True,,True,HL Dataset,train_7182.png,positive
PNG,640,a5828d068ccbfd6bfd62eb876b7f52afeb8dadade05be831830bcc08ea7481a1,480,True,F0011,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,a5828d068ccbfd6bfd62eb876b7f52afeb8dadade05be831830bcc08ea7481a1,True,PHL1800_HL_0416.png,True,False,True,True,True,True,True,49.916,132.13,0.4103,0.086,"Object count for people is inaccurate: the image shows at least 15 distinct individuals, not 14; the candidate undercounts by 1.",revised_after_review,PHL1800_HL_0416,True,True,precise_count_claim;explicit_visual_uncertainty,True,HL Dataset,train_8578.png,positive
PNG,427,c9d370cdb5d5483696fc3982edfa92d709e98bf51fb8ccd4c53d6a5d55f6e773,640,True,F0010,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,c9d370cdb5d5483696fc3982edfa92d709e98bf51fb8ccd4c53d6a5d55f6e773,True,PHL1800_HL_0417.png,True,False,True,True,True,True,True,71.695,149.473,0.1282,0.0248,,accept,PHL1800_HL_0417,True,True,very_low_overlap_with_HL_human_captions,True,HL Dataset,train_13120.png,positive
PNG,640,63223f6e6caab771d5ddb76e86e7b966806f73620ac131d054d68ab2c0153b44,427,True,F1750,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,63223f6e6caab771d5ddb76e86e7b966806f73620ac131d054d68ab2c0153b44,True,PHL1800_HL_0418.png,True,False,True,True,True,True,True,68.968,109.098,0.2162,0.0503,,accept,PHL1800_HL_0418,True,True,,True,HL Dataset,train_6166.png,positive
PNG,640,c34c5c81c2819f5cdd7e799a7509b27799e8e3b551fe12bee2b86039f4ad0ba0,478,True,F1543,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,c34c5c81c2819f5cdd7e799a7509b27799e8e3b551fe12bee2b86039f4ad0ba0,True,PHL1800_HL_0419.png,True,False,True,True,True,True,True,61.161,121.774,0.3846,0.0685,,accept,PHL1800_HL_0419,True,True,,True,HL Dataset,train_1724.png,positive
PNG,375,fab0fd3faef3277b53b687eb55217be5b6f7b6d6b0f96045b299c04fd7bdc127,500,True,F1448,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,fab0fd3faef3277b53b687eb55217be5b6f7b6d6b0f96045b299c04fd7bdc127,True,PHL1800_HL_0420.png,True,False,True,True,True,True,True,65.795,133.539,0.3478,0.0447,Incorrect count of pedestrians (7 vs 6 visible); no person in orange vest; 'ANGEL' sign text is legible; 'gesturing' action is unsupported; 'melting snow' rationale is speculative; philosophy interpretations overreach visual anchors.,revised_after_review,PHL1800_HL_0420,True,True,specific_OCR_claim;explicit_visual_uncertainty,True,HL Dataset,train_7577.png,positive
PNG,640,b3a75e02489e05ebb50a27c6cdd750aff7412e58f73f13c258e1a5720a0942e8,318,True,F0454,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,b3a75e02489e05ebb50a27c6cdd750aff7412e58f73f13c258e1a5720a0942e8,True,PHL1800_HL_0421.png,True,False,True,True,True,True,True,55.471,118.751,0.4783,0.0625,,accept,PHL1800_HL_0421,True,True,explicit_visual_uncertainty,True,HL Dataset,train_6053.png,positive
PNG,415,c7e46a6a40e8b8b73f043d9f5a94b8bc4bc0812d29bf259b2c451ffd83a2e66f,640,True,F0224,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,c7e46a6a40e8b8b73f043d9f5a94b8bc4bc0812d29bf259b2c451ffd83a2e66f,True,PHL1800_HL_0422.png,True,False,True,True,True,True,True,52.252,150.458,0.3548,0.0618,,accept,PHL1800_HL_0422,True,True,explicit_visual_uncertainty,True,HL Dataset,test_62.png,positive
PNG,427,ff9397214a93c73c6972c9270cbf028b5bdfbdd5ab4ef53829d75ac9440c354f,640,True,F1123,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,ff9397214a93c73c6972c9270cbf028b5bdfbdd5ab4ef53829d75ac9440c354f,True,PHL1800_HL_0423.png,True,False,True,True,True,True,True,41.36,180.356,0.2941,0.0578,,accept,PHL1800_HL_0423,True,True,,True,HL Dataset,train_6603.png,positive
