blind_id,sample_id,selected_path,source,track
F1226,PHL1800_MM_0058,final_selection_1800/images/mm_moral/PHL1800_MM_0058.jpg,MM-MoralBench,positive
F1227,PHL1800_HL_0214,final_selection_1800/images/hl/PHL1800_HL_0214.png,HL Dataset,positive
F1228,PHL1800_HAIV_0129,final_selection_1800/images/haivmet/PHL1800_HAIV_0129.png,HAIVMet,positive
F1229,PHL1800_HL_0322,final_selection_1800/images/hl/PHL1800_HL_0322.png,HL Dataset,positive
F1230,PHL1800_HL_0212,final_selection_1800/images/hl/PHL1800_HL_0212.png,HL Dataset,positive
F1231,PHL1800_HL_0141,final_selection_1800/images/hl/PHL1800_HL_0141.png,HL Dataset,positive
F1232,PHL1800_IRFL_0390,final_selection_1800/images/irfl/PHL1800_IRFL_0390.jpg,IRFL,positive
F1233,PHL1800_IRFL_0454,final_selection_1800/images/irfl/PHL1800_IRFL_0454.jpg,IRFL,boundary
F1234,PHL1800_HL_0562,final_selection_1800/images/hl/PHL1800_HL_0562.png,HL Dataset,boundary
F1235,PHL1800_HAIV_0543,final_selection_1800/images/haivmet/PHL1800_HAIV_0543.png,HAIVMet,positive
F1236,PHL1800_HAIV_0378,final_selection_1800/images/haivmet/PHL1800_HAIV_0378.png,HAIVMet,positive
F1237,PHL1800_HAIV_0141,final_selection_1800/images/haivmet/PHL1800_HAIV_0141.png,HAIVMet,positive
F1238,PHL1800_IRFL_0173,final_selection_1800/images/irfl/PHL1800_IRFL_0173.jpg,IRFL,positive
F1239,PHL1800_MM_0054,final_selection_1800/images/mm_moral/PHL1800_MM_0054.jpg,MM-MoralBench,positive
F1240,PHL1800_IRFL_0451,final_selection_1800/images/irfl/PHL1800_IRFL_0451.jpg,IRFL,boundary
F1241,PHL1800_HAIV_0222,final_selection_1800/images/haivmet/PHL1800_HAIV_0222.png,HAIVMet,positive
F1242,PHL1800_HL_0204,final_selection_1800/images/hl/PHL1800_HL_0204.png,HL Dataset,positive
F1243,PHL1800_IRFL_0096,final_selection_1800/images/irfl/PHL1800_IRFL_0096.jpg,IRFL,positive
F1244,PHL1800_HAIV_0342,final_selection_1800/images/haivmet/PHL1800_HAIV_0342.png,HAIVMet,positive
F1245,PHL1800_HL_0475,final_selection_1800/images/hl/PHL1800_HL_0475.png,HL Dataset,positive
F1246,PHL1800_IRFL_0378,final_selection_1800/images/irfl/PHL1800_IRFL_0378.jpg,IRFL,positive
F1247,PHL1800_IRFL_0110,final_selection_1800/images/irfl/PHL1800_IRFL_0110.jpg,IRFL,positive
F1248,PHL1800_HL_0550,final_selection_1800/images/hl/PHL1800_HL_0550.png,HL Dataset,boundary
F1249,PHL1800_IRFL_0191,final_selection_1800/images/irfl/PHL1800_IRFL_0191.jpg,IRFL,positive
F1250,PHL1800_HL_0037,final_selection_1800/images/hl/PHL1800_HL_0037.png,HL Dataset,positive
F1251,PHL1800_HL_0155,final_selection_1800/images/hl/PHL1800_HL_0155.png,HL Dataset,positive
F1252,PHL1800_IRFL_0197,final_selection_1800/images/irfl/PHL1800_IRFL_0197.jpg,IRFL,positive
F1253,PHL1800_HL_0213,final_selection_1800/images/hl/PHL1800_HL_0213.png,HL Dataset,positive
F1254,PHL1800_HL_0053,final_selection_1800/images/hl/PHL1800_HL_0053.png,HL Dataset,positive
F1255,PHL1800_IRFL_0350,final_selection_1800/images/irfl/PHL1800_IRFL_0350.jpg,IRFL,positive
F1256,PHL1800_HAIV_0188,final_selection_1800/images/haivmet/PHL1800_HAIV_0188.png,HAIVMet,positive
F1257,PHL1800_HL_0259,final_selection_1800/images/hl/PHL1800_HL_0259.png,HL Dataset,positive
F1258,PHL1800_MM_0150,final_selection_1800/images/mm_moral/PHL1800_MM_0150.jpg,MM-MoralBench,positive
F1259,PHL1800_HL_0065,final_selection_1800/images/hl/PHL1800_HL_0065.png,HL Dataset,positive
F1260,PHL1800_HL_0264,final_selection_1800/images/hl/PHL1800_HL_0264.png,HL Dataset,positive
F1261,PHL1800_HAIV_0522,final_selection_1800/images/haivmet/PHL1800_HAIV_0522.png,HAIVMet,positive
F1262,PHL1800_HL_0171,final_selection_1800/images/hl/PHL1800_HL_0171.png,HL Dataset,positive
F1263,PHL1800_HL_0194,final_selection_1800/images/hl/PHL1800_HL_0194.png,HL Dataset,positive
F1264,PHL1800_IRFL_0222,final_selection_1800/images/irfl/PHL1800_IRFL_0222.jpg,IRFL,positive
F1265,PHL1800_HAIV_0022,final_selection_1800/images/haivmet/PHL1800_HAIV_0022.png,HAIVMet,positive
F1266,PHL1800_HAIV_0230,final_selection_1800/images/haivmet/PHL1800_HAIV_0230.png,HAIVMet,positive
F1267,PHL1800_IRFL_0030,final_selection_1800/images/irfl/PHL1800_IRFL_0030.jpg,IRFL,positive
F1268,PHL1800_IRFL_0116,final_selection_1800/images/irfl/PHL1800_IRFL_0116.jpg,IRFL,positive
F1269,PHL1800_IRFL_0006,final_selection_1800/images/irfl/PHL1800_IRFL_0006.jpg,IRFL,positive
F1270,PHL1800_IRFL_0081,final_selection_1800/images/irfl/PHL1800_IRFL_0081.jpg,IRFL,positive
F1271,PHL1800_HAIV_0160,final_selection_1800/images/haivmet/PHL1800_HAIV_0160.png,HAIVMet,positive
F1272,PHL1800_HAIV_0286,final_selection_1800/images/haivmet/PHL1800_HAIV_0286.png,HAIVMet,positive
F1273,PHL1800_HL_0590,final_selection_1800/images/hl/PHL1800_HL_0590.png,HL Dataset,boundary
F1274,PHL1800_HAIV_0139,final_selection_1800/images/haivmet/PHL1800_HAIV_0139.png,HAIVMet,positive
F1275,PHL1800_HAIV_0521,final_selection_1800/images/haivmet/PHL1800_HAIV_0521.png,HAIVMet,positive
F1276,PHL1800_HL_0371,final_selection_1800/images/hl/PHL1800_HL_0371.png,HL Dataset,positive
F1277,PHL1800_HAIV_0111,final_selection_1800/images/haivmet/PHL1800_HAIV_0111.png,HAIVMet,positive
F1278,PHL1800_HL_0310,final_selection_1800/images/hl/PHL1800_HL_0310.png,HL Dataset,positive
F1279,PHL1800_HAIV_0537,final_selection_1800/images/haivmet/PHL1800_HAIV_0537.png,HAIVMet,positive
F1280,PHL1800_MM_0066,final_selection_1800/images/mm_moral/PHL1800_MM_0066.jpg,MM-MoralBench,positive
F1281,PHL1800_HL_0025,final_selection_1800/images/hl/PHL1800_HL_0025.png,HL Dataset,positive
F1282,PHL1800_IRFL_0051,final_selection_1800/images/irfl/PHL1800_IRFL_0051.jpg,IRFL,positive
F1283,PHL1800_HAIV_0376,final_selection_1800/images/haivmet/PHL1800_HAIV_0376.png,HAIVMet,positive
F1284,PHL1800_HL_0541,final_selection_1800/images/hl/PHL1800_HL_0541.png,HL Dataset,boundary
F1285,PHL1800_HAIV_0079,final_selection_1800/images/haivmet/PHL1800_HAIV_0079.png,HAIVMet,positive
F1286,PHL1800_IRFL_0341,final_selection_1800/images/irfl/PHL1800_IRFL_0341.jpg,IRFL,positive
F1287,PHL1800_IRFL_0444,final_selection_1800/images/irfl/PHL1800_IRFL_0444.jpg,IRFL,boundary
F1288,PHL1800_IRFL_0036,final_selection_1800/images/irfl/PHL1800_IRFL_0036.jpg,IRFL,positive
F1289,PHL1800_HL_0018,final_selection_1800/images/hl/PHL1800_HL_0018.png,HL Dataset,positive
F1290,PHL1800_IRFL_0206,final_selection_1800/images/irfl/PHL1800_IRFL_0206.jpg,IRFL,positive
F1291,PHL1800_HL_0427,final_selection_1800/images/hl/PHL1800_HL_0427.png,HL Dataset,positive
F1292,PHL1800_IRFL_0467,final_selection_1800/images/irfl/PHL1800_IRFL_0467.jpg,IRFL,boundary
F1293,PHL1800_HL_0440,final_selection_1800/images/hl/PHL1800_HL_0440.png,HL Dataset,positive
F1294,PHL1800_IRFL_0357,final_selection_1800/images/irfl/PHL1800_IRFL_0357.jpg,IRFL,positive
F1295,PHL1800_HL_0349,final_selection_1800/images/hl/PHL1800_HL_0349.png,HL Dataset,positive
F1296,PHL1800_HL_0457,final_selection_1800/images/hl/PHL1800_HL_0457.png,HL Dataset,positive
F1297,PHL1800_HAIV_0063,final_selection_1800/images/haivmet/PHL1800_HAIV_0063.png,HAIVMet,positive
F1298,PHL1800_HL_0281,final_selection_1800/images/hl/PHL1800_HL_0281.png,HL Dataset,positive
F1299,PHL1800_IRFL_0236,final_selection_1800/images/irfl/PHL1800_IRFL_0236.jpg,IRFL,positive
F1300,PHL1800_HAIV_0442,final_selection_1800/images/haivmet/PHL1800_HAIV_0442.png,HAIVMet,positive
F1301,PHL1800_IRFL_0379,final_selection_1800/images/irfl/PHL1800_IRFL_0379.jpg,IRFL,positive
F1302,PHL1800_IRFL_0470,final_selection_1800/images/irfl/PHL1800_IRFL_0470.jpg,IRFL,boundary
F1303,PHL1800_HAIV_0307,final_selection_1800/images/haivmet/PHL1800_HAIV_0307.png,HAIVMet,positive
F1304,PHL1800_HAIV_0371,final_selection_1800/images/haivmet/PHL1800_HAIV_0371.png,HAIVMet,positive
F1305,PHL1800_HAIV_0319,final_selection_1800/images/haivmet/PHL1800_HAIV_0319.png,HAIVMet,positive
F1306,PHL1800_HAIV_0292,final_selection_1800/images/haivmet/PHL1800_HAIV_0292.png,HAIVMet,positive
F1307,PHL1800_IRFL_0423,final_selection_1800/images/irfl/PHL1800_IRFL_0423.jpg,IRFL,boundary
F1308,PHL1800_HL_0299,final_selection_1800/images/hl/PHL1800_HL_0299.png,HL Dataset,positive
F1309,PHL1800_HAIV_0043,final_selection_1800/images/haivmet/PHL1800_HAIV_0043.png,HAIVMet,positive
F1310,PHL1800_MM_0139,final_selection_1800/images/mm_moral/PHL1800_MM_0139.jpg,MM-MoralBench,positive
F1311,PHL1800_HAIV_0440,final_selection_1800/images/haivmet/PHL1800_HAIV_0440.png,HAIVMet,positive
F1312,PHL1800_HL_0228,final_selection_1800/images/hl/PHL1800_HL_0228.png,HL Dataset,positive
F1313,PHL1800_HL_0029,final_selection_1800/images/hl/PHL1800_HL_0029.png,HL Dataset,positive
F1314,PHL1800_HAIV_0097,final_selection_1800/images/haivmet/PHL1800_HAIV_0097.png,HAIVMet,positive
F1315,PHL1800_IRFL_0192,final_selection_1800/images/irfl/PHL1800_IRFL_0192.jpg,IRFL,positive
F1316,PHL1800_HL_0254,final_selection_1800/images/hl/PHL1800_HL_0254.png,HL Dataset,positive
F1317,PHL1800_HAIV_0489,final_selection_1800/images/haivmet/PHL1800_HAIV_0489.png,HAIVMet,positive
F1318,PHL1800_HAIV_0245,final_selection_1800/images/haivmet/PHL1800_HAIV_0245.png,HAIVMet,positive
F1319,PHL1800_IRFL_0002,final_selection_1800/images/irfl/PHL1800_IRFL_0002.jpg,IRFL,positive
F1320,PHL1800_HAIV_0324,final_selection_1800/images/haivmet/PHL1800_HAIV_0324.png,HAIVMet,positive
F1321,PHL1800_IRFL_0345,final_selection_1800/images/irfl/PHL1800_IRFL_0345.jpg,IRFL,positive
F1322,PHL1800_HAIV_0149,final_selection_1800/images/haivmet/PHL1800_HAIV_0149.png,HAIVMet,positive
F1323,PHL1800_IRFL_0149,final_selection_1800/images/irfl/PHL1800_IRFL_0149.jpg,IRFL,positive
F1324,PHL1800_HL_0158,final_selection_1800/images/hl/PHL1800_HL_0158.png,HL Dataset,positive
F1325,PHL1800_HAIV_0205,final_selection_1800/images/haivmet/PHL1800_HAIV_0205.png,HAIVMet,positive
F1326,PHL1800_HL_0379,final_selection_1800/images/hl/PHL1800_HL_0379.png,HL Dataset,positive
F1327,PHL1800_MM_0095,final_selection_1800/images/mm_moral/PHL1800_MM_0095.jpg,MM-MoralBench,positive
F1328,PHL1800_HL_0317,final_selection_1800/images/hl/PHL1800_HL_0317.png,HL Dataset,positive
F1329,PHL1800_HL_0294,final_selection_1800/images/hl/PHL1800_HL_0294.png,HL Dataset,positive
F1330,PHL1800_HL_0277,final_selection_1800/images/hl/PHL1800_HL_0277.png,HL Dataset,positive
F1331,PHL1800_HL_0353,final_selection_1800/images/hl/PHL1800_HL_0353.png,HL Dataset,positive
F1332,PHL1800_IRFL_0481,final_selection_1800/images/irfl/PHL1800_IRFL_0481.jpg,IRFL,boundary
F1333,PHL1800_HAIV_0120,final_selection_1800/images/haivmet/PHL1800_HAIV_0120.png,HAIVMet,positive
F1334,PHL1800_MM_0116,final_selection_1800/images/mm_moral/PHL1800_MM_0116.jpg,MM-MoralBench,positive
F1335,PHL1800_HAIV_0266,final_selection_1800/images/haivmet/PHL1800_HAIV_0266.png,HAIVMet,positive
F1336,PHL1800_IRFL_0394,final_selection_1800/images/irfl/PHL1800_IRFL_0394.jpg,IRFL,positive
F1337,PHL1800_IRFL_0073,final_selection_1800/images/irfl/PHL1800_IRFL_0073.jpg,IRFL,positive
F1338,PHL1800_HAIV_0163,final_selection_1800/images/haivmet/PHL1800_HAIV_0163.png,HAIVMet,positive
F1339,PHL1800_HAIV_0298,final_selection_1800/images/haivmet/PHL1800_HAIV_0298.png,HAIVMet,positive
F1340,PHL1800_IRFL_0373,final_selection_1800/images/irfl/PHL1800_IRFL_0373.jpg,IRFL,positive
F1341,PHL1800_HL_0197,final_selection_1800/images/hl/PHL1800_HL_0197.png,HL Dataset,positive
F1342,PHL1800_MM_0017,final_selection_1800/images/mm_moral/PHL1800_MM_0017.jpg,MM-MoralBench,positive
F1343,PHL1800_MM_0002,final_selection_1800/images/mm_moral/PHL1800_MM_0002.jpg,MM-MoralBench,positive
F1344,PHL1800_HAIV_0035,final_selection_1800/images/haivmet/PHL1800_HAIV_0035.png,HAIVMet,positive
F1345,PHL1800_HAIV_0346,final_selection_1800/images/haivmet/PHL1800_HAIV_0346.png,HAIVMet,positive
F1346,PHL1800_HAIV_0418,final_selection_1800/images/haivmet/PHL1800_HAIV_0418.png,HAIVMet,positive
F1347,PHL1800_HL_0328,final_selection_1800/images/hl/PHL1800_HL_0328.png,HL Dataset,positive
F1348,PHL1800_HL_0268,final_selection_1800/images/hl/PHL1800_HL_0268.png,HL Dataset,positive
F1349,PHL1800_IRFL_0131,final_selection_1800/images/irfl/PHL1800_IRFL_0131.jpg,IRFL,positive
F1350,PHL1800_HL_0471,final_selection_1800/images/hl/PHL1800_HL_0471.png,HL Dataset,positive
F1351,PHL1800_HAIV_0516,final_selection_1800/images/haivmet/PHL1800_HAIV_0516.png,HAIVMet,positive
F1352,PHL1800_IRFL_0091,final_selection_1800/images/irfl/PHL1800_IRFL_0091.webp,IRFL,positive
F1353,PHL1800_HL_0007,final_selection_1800/images/hl/PHL1800_HL_0007.png,HL Dataset,positive
F1354,PHL1800_MM_0038,final_selection_1800/images/mm_moral/PHL1800_MM_0038.jpg,MM-MoralBench,positive
F1355,PHL1800_IRFL_0310,final_selection_1800/images/irfl/PHL1800_IRFL_0310.jpg,IRFL,positive
F1356,PHL1800_HAIV_0081,final_selection_1800/images/haivmet/PHL1800_HAIV_0081.png,HAIVMet,positive
F1357,PHL1800_HAIV_0490,final_selection_1800/images/haivmet/PHL1800_HAIV_0490.png,HAIVMet,positive
F1358,PHL1800_HAIV_0070,final_selection_1800/images/haivmet/PHL1800_HAIV_0070.png,HAIVMet,positive
F1359,PHL1800_HAIV_0100,final_selection_1800/images/haivmet/PHL1800_HAIV_0100.png,HAIVMet,positive
F1360,PHL1800_HL_0345,final_selection_1800/images/hl/PHL1800_HL_0345.png,HL Dataset,positive
F1361,PHL1800_IRFL_0421,final_selection_1800/images/irfl/PHL1800_IRFL_0421.jpg,IRFL,boundary
F1362,PHL1800_IRFL_0414,final_selection_1800/images/irfl/PHL1800_IRFL_0414.jpg,IRFL,positive
F1363,PHL1800_HAIV_0104,final_selection_1800/images/haivmet/PHL1800_HAIV_0104.png,HAIVMet,positive
F1364,PHL1800_MM_0100,final_selection_1800/images/mm_moral/PHL1800_MM_0100.jpg,MM-MoralBench,positive
F1365,PHL1800_HL_0285,final_selection_1800/images/hl/PHL1800_HL_0285.png,HL Dataset,positive
F1366,PHL1800_IRFL_0157,final_selection_1800/images/irfl/PHL1800_IRFL_0157.jpg,IRFL,positive
F1367,PHL1800_HAIV_0006,final_selection_1800/images/haivmet/PHL1800_HAIV_0006.png,HAIVMet,positive
F1368,PHL1800_MM_0044,final_selection_1800/images/mm_moral/PHL1800_MM_0044.jpg,MM-MoralBench,positive
F1369,PHL1800_MM_0129,final_selection_1800/images/mm_moral/PHL1800_MM_0129.jpg,MM-MoralBench,positive
F1370,PHL1800_HL_0166,final_selection_1800/images/hl/PHL1800_HL_0166.png,HL Dataset,positive
F1371,PHL1800_HAIV_0383,final_selection_1800/images/haivmet/PHL1800_HAIV_0383.png,HAIVMet,positive
F1372,PHL1800_HL_0261,final_selection_1800/images/hl/PHL1800_HL_0261.png,HL Dataset,positive
F1373,PHL1800_IRFL_0028,final_selection_1800/images/irfl/PHL1800_IRFL_0028.jpg,IRFL,positive
F1374,PHL1800_HAIV_0310,final_selection_1800/images/haivmet/PHL1800_HAIV_0310.png,HAIVMet,positive
F1375,PHL1800_HAIV_0238,final_selection_1800/images/haivmet/PHL1800_HAIV_0238.png,HAIVMet,positive
F1376,PHL1800_IRFL_0134,final_selection_1800/images/irfl/PHL1800_IRFL_0134.jpg,IRFL,positive
F1377,PHL1800_HAIV_0216,final_selection_1800/images/haivmet/PHL1800_HAIV_0216.png,HAIVMet,positive
F1378,PHL1800_IRFL_0136,final_selection_1800/images/irfl/PHL1800_IRFL_0136.jpg,IRFL,positive
F1379,PHL1800_HL_0045,final_selection_1800/images/hl/PHL1800_HL_0045.png,HL Dataset,positive
F1380,PHL1800_HAIV_0048,final_selection_1800/images/haivmet/PHL1800_HAIV_0048.png,HAIVMet,positive
F1381,PHL1800_IRFL_0312,final_selection_1800/images/irfl/PHL1800_IRFL_0312.jpg,IRFL,positive
F1382,PHL1800_IRFL_0144,final_selection_1800/images/irfl/PHL1800_IRFL_0144.jpg,IRFL,positive
F1383,PHL1800_IRFL_0274,final_selection_1800/images/irfl/PHL1800_IRFL_0274.jpg,IRFL,positive
F1384,PHL1800_IRFL_0255,final_selection_1800/images/irfl/PHL1800_IRFL_0255.jpg,IRFL,positive
F1385,PHL1800_HAIV_0010,final_selection_1800/images/haivmet/PHL1800_HAIV_0010.png,HAIVMet,positive
F1386,PHL1800_HL_0510,final_selection_1800/images/hl/PHL1800_HL_0510.png,HL Dataset,boundary
F1387,PHL1800_HAIV_0013,final_selection_1800/images/haivmet/PHL1800_HAIV_0013.png,HAIVMet,positive
F1388,PHL1800_MM_0010,final_selection_1800/images/mm_moral/PHL1800_MM_0010.jpg,MM-MoralBench,positive
F1389,PHL1800_HAIV_0409,final_selection_1800/images/haivmet/PHL1800_HAIV_0409.png,HAIVMet,positive
F1390,PHL1800_HL_0199,final_selection_1800/images/hl/PHL1800_HL_0199.png,HL Dataset,positive
F1391,PHL1800_IRFL_0247,final_selection_1800/images/irfl/PHL1800_IRFL_0247.jpg,IRFL,positive
F1392,PHL1800_HL_0433,final_selection_1800/images/hl/PHL1800_HL_0433.png,HL Dataset,positive
F1393,PHL1800_HAIV_0320,final_selection_1800/images/haivmet/PHL1800_HAIV_0320.png,HAIVMet,positive
F1394,PHL1800_IRFL_0307,final_selection_1800/images/irfl/PHL1800_IRFL_0307.jpg,IRFL,positive
F1395,PHL1800_IRFL_0001,final_selection_1800/images/irfl/PHL1800_IRFL_0001.jpg,IRFL,positive
F1396,PHL1800_IRFL_0396,final_selection_1800/images/irfl/PHL1800_IRFL_0396.jpg,IRFL,positive
F1397,PHL1800_IRFL_0322,final_selection_1800/images/irfl/PHL1800_IRFL_0322.jpg,IRFL,positive
F1398,PHL1800_HL_0269,final_selection_1800/images/hl/PHL1800_HL_0269.png,HL Dataset,positive
F1399,PHL1800_HAIV_0255,final_selection_1800/images/haivmet/PHL1800_HAIV_0255.png,HAIVMet,positive
F1400,PHL1800_HL_0044,final_selection_1800/images/hl/PHL1800_HL_0044.png,HL Dataset,positive
F1401,PHL1800_IRFL_0055,final_selection_1800/images/irfl/PHL1800_IRFL_0055.jpg,IRFL,positive
F1402,PHL1800_HAIV_0108,final_selection_1800/images/haivmet/PHL1800_HAIV_0108.png,HAIVMet,positive
F1403,PHL1800_IRFL_0431,final_selection_1800/images/irfl/PHL1800_IRFL_0431.jpg,IRFL,boundary
F1404,PHL1800_HAIV_0300,final_selection_1800/images/haivmet/PHL1800_HAIV_0300.png,HAIVMet,positive
F1405,PHL1800_HL_0009,final_selection_1800/images/hl/PHL1800_HL_0009.png,HL Dataset,positive
F1406,PHL1800_IRFL_0152,final_selection_1800/images/irfl/PHL1800_IRFL_0152.jpg,IRFL,positive
F1407,PHL1800_IRFL_0354,final_selection_1800/images/irfl/PHL1800_IRFL_0354.jpg,IRFL,positive
F1408,PHL1800_IRFL_0349,final_selection_1800/images/irfl/PHL1800_IRFL_0349.jpg,IRFL,positive
F1409,PHL1800_IRFL_0348,final_selection_1800/images/irfl/PHL1800_IRFL_0348.jpg,IRFL,positive
F1410,PHL1800_HAIV_0343,final_selection_1800/images/haivmet/PHL1800_HAIV_0343.png,HAIVMet,positive
F1411,PHL1800_HL_0078,final_selection_1800/images/hl/PHL1800_HL_0078.png,HL Dataset,positive
F1412,PHL1800_HL_0544,final_selection_1800/images/hl/PHL1800_HL_0544.png,HL Dataset,boundary
F1413,PHL1800_HAIV_0202,final_selection_1800/images/haivmet/PHL1800_HAIV_0202.png,HAIVMet,positive
F1414,PHL1800_HAIV_0214,final_selection_1800/images/haivmet/PHL1800_HAIV_0214.png,HAIVMet,positive
F1415,PHL1800_IRFL_0225,final_selection_1800/images/irfl/PHL1800_IRFL_0225.jpg,IRFL,positive
F1416,PHL1800_MM_0051,final_selection_1800/images/mm_moral/PHL1800_MM_0051.jpg,MM-MoralBench,positive
F1417,PHL1800_IRFL_0487,final_selection_1800/images/irfl/PHL1800_IRFL_0487.jpg,IRFL,boundary
F1418,PHL1800_IRFL_0245,final_selection_1800/images/irfl/PHL1800_IRFL_0245.jpg,IRFL,positive
F1419,PHL1800_HAIV_0281,final_selection_1800/images/haivmet/PHL1800_HAIV_0281.png,HAIVMet,positive
F1420,PHL1800_IRFL_0311,final_selection_1800/images/irfl/PHL1800_IRFL_0311.jpg,IRFL,positive
F1421,PHL1800_HAIV_0369,final_selection_1800/images/haivmet/PHL1800_HAIV_0369.png,HAIVMet,positive
F1422,PHL1800_HAIV_0213,final_selection_1800/images/haivmet/PHL1800_HAIV_0213.png,HAIVMet,positive
F1423,PHL1800_HL_0571,final_selection_1800/images/hl/PHL1800_HL_0571.png,HL Dataset,boundary
F1424,PHL1800_HAIV_0228,final_selection_1800/images/haivmet/PHL1800_HAIV_0228.png,HAIVMet,positive
F1425,PHL1800_HL_0327,final_selection_1800/images/hl/PHL1800_HL_0327.png,HL Dataset,positive
F1426,PHL1800_IRFL_0198,final_selection_1800/images/irfl/PHL1800_IRFL_0198.jpg,IRFL,positive
F1427,PHL1800_IRFL_0090,final_selection_1800/images/irfl/PHL1800_IRFL_0090.jpg,IRFL,positive
F1428,PHL1800_HAIV_0089,final_selection_1800/images/haivmet/PHL1800_HAIV_0089.png,HAIVMet,positive
F1429,PHL1800_HL_0509,final_selection_1800/images/hl/PHL1800_HL_0509.png,HL Dataset,boundary
F1430,PHL1800_IRFL_0265,final_selection_1800/images/irfl/PHL1800_IRFL_0265.jpg,IRFL,positive
F1431,PHL1800_MM_0070,final_selection_1800/images/mm_moral/PHL1800_MM_0070.jpg,MM-MoralBench,positive
F1432,PHL1800_HL_0099,final_selection_1800/images/hl/PHL1800_HL_0099.png,HL Dataset,positive
F1433,PHL1800_MM_0121,final_selection_1800/images/mm_moral/PHL1800_MM_0121.jpg,MM-MoralBench,positive
F1434,PHL1800_IRFL_0227,final_selection_1800/images/irfl/PHL1800_IRFL_0227.jpg,IRFL,positive
F1435,PHL1800_HAIV_0133,final_selection_1800/images/haivmet/PHL1800_HAIV_0133.png,HAIVMet,positive
F1436,PHL1800_IRFL_0477,final_selection_1800/images/irfl/PHL1800_IRFL_0477.jpg,IRFL,boundary
F1437,PHL1800_HAIV_0175,final_selection_1800/images/haivmet/PHL1800_HAIV_0175.png,HAIVMet,positive
F1438,PHL1800_HAIV_0303,final_selection_1800/images/haivmet/PHL1800_HAIV_0303.png,HAIVMet,positive
F1439,PHL1800_HAIV_0359,final_selection_1800/images/haivmet/PHL1800_HAIV_0359.png,HAIVMet,positive
F1440,PHL1800_IRFL_0179,final_selection_1800/images/irfl/PHL1800_IRFL_0179.jpg,IRFL,positive
F1441,PHL1800_IRFL_0296,final_selection_1800/images/irfl/PHL1800_IRFL_0296.jpg,IRFL,positive
F1442,PHL1800_HL_0482,final_selection_1800/images/hl/PHL1800_HL_0482.png,HL Dataset,positive
F1443,PHL1800_HL_0484,final_selection_1800/images/hl/PHL1800_HL_0484.png,HL Dataset,positive
F1444,PHL1800_HL_0542,final_selection_1800/images/hl/PHL1800_HL_0542.png,HL Dataset,boundary
F1445,PHL1800_HL_0161,final_selection_1800/images/hl/PHL1800_HL_0161.png,HL Dataset,positive
F1446,PHL1800_MM_0091,final_selection_1800/images/mm_moral/PHL1800_MM_0091.jpg,MM-MoralBench,positive
F1447,PHL1800_HAIV_0157,final_selection_1800/images/haivmet/PHL1800_HAIV_0157.png,HAIVMet,positive
F1448,PHL1800_HL_0420,final_selection_1800/images/hl/PHL1800_HL_0420.png,HL Dataset,positive
F1449,PHL1800_HL_0040,final_selection_1800/images/hl/PHL1800_HL_0040.png,HL Dataset,positive
F1450,PHL1800_IRFL_0031,final_selection_1800/images/irfl/PHL1800_IRFL_0031.jpg,IRFL,positive
F1451,PHL1800_IRFL_0071,final_selection_1800/images/irfl/PHL1800_IRFL_0071.jpg,IRFL,positive
F1452,PHL1800_IRFL_0381,final_selection_1800/images/irfl/PHL1800_IRFL_0381.jpg,IRFL,positive
F1453,PHL1800_MM_0007,final_selection_1800/images/mm_moral/PHL1800_MM_0007.jpg,MM-MoralBench,positive
F1454,PHL1800_HAIV_0020,final_selection_1800/images/haivmet/PHL1800_HAIV_0020.png,HAIVMet,positive
F1455,PHL1800_IRFL_0301,final_selection_1800/images/irfl/PHL1800_IRFL_0301.jpg,IRFL,positive
F1456,PHL1800_HL_0207,final_selection_1800/images/hl/PHL1800_HL_0207.png,HL Dataset,positive
F1457,PHL1800_HAIV_0413,final_selection_1800/images/haivmet/PHL1800_HAIV_0413.png,HAIVMet,positive
F1458,PHL1800_MM_0086,final_selection_1800/images/mm_moral/PHL1800_MM_0086.jpg,MM-MoralBench,positive
F1459,PHL1800_HL_0114,final_selection_1800/images/hl/PHL1800_HL_0114.png,HL Dataset,positive
F1460,PHL1800_HL_0220,final_selection_1800/images/hl/PHL1800_HL_0220.png,HL Dataset,positive
F1461,PHL1800_HL_0495,final_selection_1800/images/hl/PHL1800_HL_0495.png,HL Dataset,positive
F1462,PHL1800_HAIV_0453,final_selection_1800/images/haivmet/PHL1800_HAIV_0453.png,HAIVMet,positive
F1463,PHL1800_IRFL_0275,final_selection_1800/images/irfl/PHL1800_IRFL_0275.jpg,IRFL,positive
F1464,PHL1800_MM_0047,final_selection_1800/images/mm_moral/PHL1800_MM_0047.jpg,MM-MoralBench,positive
F1465,PHL1800_HL_0399,final_selection_1800/images/hl/PHL1800_HL_0399.png,HL Dataset,positive
F1466,PHL1800_IRFL_0438,final_selection_1800/images/irfl/PHL1800_IRFL_0438.jpg,IRFL,boundary
F1467,PHL1800_HL_0513,final_selection_1800/images/hl/PHL1800_HL_0513.png,HL Dataset,boundary
F1468,PHL1800_HL_0501,final_selection_1800/images/hl/PHL1800_HL_0501.png,HL Dataset,boundary
F1469,PHL1800_IRFL_0111,final_selection_1800/images/irfl/PHL1800_IRFL_0111.jpg,IRFL,positive
F1470,PHL1800_HL_0428,final_selection_1800/images/hl/PHL1800_HL_0428.png,HL Dataset,positive
